tipo,nome,repositorio,kingdom,tag,url
ocorrencias,R-Criptogamos - Herbário do Museu Nacional - Criptogamos,mnrj,,r_criptogamos,https://ipt.sibbr.gov.br/mnrj/
ocorrencias,Herbário do Museu Nacional,mnrj,,mnrj_herbarior,https://ipt.sibbr.gov.br/mnrj/
ocorrencias,R - Herbário do Museu Nacional,mnrj,,r_herbario,https://ipt.sibbr.gov.br/mnrj/
ocorrencias,Coleção de virus do IDR - Paraná,taxonline,,idr_pr_virologia_01,https://ipt.sibbr.gov.br/taxonline/
ocorrencias,Coleção de Insetos do Museu de Zoologia da UEL,taxonline,,mzuel_insetos_01,https://ipt.sibbr.gov.br/taxonline/
ocorrencias,Coleção de Vírus de Batata Doce do laboratório de virologia do IDR-PR,taxonline,,batatadoce,https://ipt.sibbr.gov.br/taxonline/
ocorrencias,Coleção de Foramíniferos do Museu de Ciências Naturais da UFPR,taxonline,,ufpr_lafma_01,https://ipt.sibbr.gov.br/taxonline/
ocorrencias,Coleção de Cultura de Microrganismos de Importância Biotecnológica e Ambiental da Unila,taxonline,,unila_ccmiba_01,https://ipt.sibbr.gov.br/taxonline/
ocorrencias,Coleção de CABMV do laboratório de virologia do IDR-PR,taxonline,,virologia_idr_cabmv,https://ipt.sibbr.gov.br/taxonline/
ocorrencias,Coleção de MRFV de virologia do IDR-PR,taxonline,,virologiaidr_mrfv_2022,https://ipt.sibbr.gov.br/taxonline/
ocorrencias,Coleção de Vírus de Uva do laboratório de virologia do IDR-PR,taxonline,,uva,https://ipt.sibbr.gov.br/taxonline/
ocorrencias,Coleção de Tomate Virus do laboratório de virologia do IDR-PR,taxonline,,catalogotomatevirus,https://ipt.sibbr.gov.br/taxonline/
ocorrencias,Coleção de Curtobacterium do laboratório de Micologia do IDR-PR,taxonline,,cffeijao,https://ipt.sibbr.gov.br/taxonline/
ocorrencias,Coleção de Paleontologia do Museu de História Natural Capão da Imbuia,taxonline,,paleontologia_mhnci_01,https://ipt.sibbr.gov.br/taxonline/
ocorrencias,CAJ | Plano de Ação para a Biodiversidade - Estação de Tratamento de Água (ETA) Piraí Sul,sibbr,,pabps,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,ESALQ | Dados da espécie do gênero Dactylomys,sibbr,,dactylomys_lama_esalq_usp,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,"Coleção Zoológica do IBGE, Sub-Coleção de Aves",sibbr,,ibge-aves,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de Culturas de Bactérias do LACOMEN - CCBL,sibbr,,ccbroa,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de Uropygi da Universidade do Amapá,sibbr,,uropygi07dejulhode2025,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,GBIF | Dados repatriados do Brasil sob licença CC0,sibbr,,repatriados_brasil_cco_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de Phasmatodea da Universidade Federal do Amapá,sibbr,,colearthro_phasmatodea,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de Zooplâncton Marinho da ColBIO (IOUSP),sibbr,,zooplancton_colbio_iousp_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,CAJ | Monitoramento da Fauna Aquática - ETE Jarivatuba Abril 2026,sibbr,,fauna_aquatica_etejarivatuba_abril2026,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,"FIOCRUZ | Levantamento de flebotomíneos da Terra Indígena Wajãpi, Amazônia Oriental, Brasil",sibbr,,fiocruz_sf_wajapi,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,CAJ | Monitoramento da Avifauna - ETE Vila Nova - Junho 2026,sibbr,,avifauna_etevilanova_junho2026,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,IBGE | Avaliação dos dados sobre a Biodiversidade Brasileira 2022  - Anfíbios,sibbr,,ibge_anfibios_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Monitoramento de fauna da Rede Nacional de Vigilância de vírus em animais silvestres (PREVIR-MCTI). Observatório de Aves e Morcegos em Pernambuco (PE-1),sibbr,,mcti_previr_pernambuco_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Projeto Conexão Mata Atlântica | Levantamento intensivo da biodiversidade por sequenciamento de DNA Ambiental (eDNA),sibbr,,edna_conexao_mata_atlantica_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,"IVB | Coleção de Repteis do Projeto Biota Rio Herpetofauna de Nova Friburgo, Rio de Janeiro - Brasil",sibbr,,reptillia_instituto_vital_brazil,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,CAJ | Monitoramento da Fauna Aquática - ETE ESPINHEIROS - Julho 2024,sibbr,,caj_monitoramento_espinheiros_julho24,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de Malacofauna do Museu de Ciências naturais da UCS,sibbr,,ucs_malacologia_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,CAJ | Inventário florestal Reservatório R7 out 2025,sibbr,,cajreservatorior7out2025,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,UNIFESP | Aranhas de teia-orbicular do Parque ecologico Imigrantes,sibbr,,teia_orbicular_pei,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,"ENGIE | Fauna's Rescue Program - Santo Agostinho Wind Farm, Rio Grande do Norte - Brazil",sibbr,,prima_ambiental_cear_resgate_fauna_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,IHUMANIZE | Amostragem de mamiferos não voadores fazenda Bananal no Rio de Janeiro – Brasil,sibbr,,ihumanize_butantan_mamiferos_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Dados de ocorrência da herpetofauna (exceto quelônios) ameaçada de extinção no estado de Pernambuco (Avaliação nacional e estadual),sibbr,,cprh_pe_ameaca_herpetofauna_2017_occs,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,INPA | Inventário florístico de 20 parcelas permanentes estabelecidas em áreas de savana do norte da Amazônia brasileira,sibbr,,savana_floristica,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,UFSCar | Odonata survey in Atlantic Forest Conservation Units in southeastern Brazil,sibbr,,ufscar_lea_odonata_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Projeto Conexão Mata Atlântica - Monitoramento Ecossistêmico - Fauna e Flora - Rio de Janeiro - Campanha 05,sibbr,,conexao_rj_05,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Projeto Conexão Mata Atlântica - Monitoramento Ecossistêmico - Fauna e Flora - Rio de Janeiro - Campanha 06,sibbr,,conexao_rj_06,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Projeto Conexão Mata Atlântica - Monitoramento Ecossistêmico - Fauna e Flora - Rio de Janeiro - Campanha 03,sibbr,,conexao_rj_03,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Projeto Conexão Mata Atlântica - Monitoramento Ecossistêmico - Fauna e Flora - Rio de Janeiro - Campanha 04,sibbr,,conexao_rj_04,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Projeto Conexão Mata Atlântica - Monitoramento Ecossistêmico - Fauna e Flora - Rio de Janeiro - Campanha 01,sibbr,,conexao_rj_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Projeto Conexão Mata Atlântica - Monitoramento Ecossistêmico - Fauna e Flora - Rio de Janeiro - Campanha 02,sibbr,,conexao_rj_02,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de Anfíbios da Universidade Federal de Juiz de Fora,sibbr,,ufjf_anfibios_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,"DNA metabarcoding of soil eDNA samples for monitoring plant diversity in the Amazon canga of Serra dos Carajás (Pará, Brazil).",sibbr,,soil-plants-metabarcoding-canga,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,IBGE | Avaliação dos Dados sobre a Biodiversidade Brasileira 2022  - Plantas Vasculares (Parte 4 de 4),sibbr,,ibge_plantas_vasc_04,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,IBGE | Avaliação dos Dados sobre a Biodiversidade Brasileira 2022  - Plantas Vasculares (Parte 3 de 4),sibbr,,ibge_plantas_vasc_03,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,IBGE | Avaliação dos Dados sobre a Biodiversidade Brasileira 2022  - Plantas Vasculares (Parte 2 de 4),sibbr,,ibge_plantas_vasc_02,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,IBGE | Avaliação dos Dados sobre a Biodiversidade Brasileira 2022  - Plantas Vasculares (Parte 1 de 4),sibbr,,ibge_plantas_vasc_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de Psocoptera da Universidade Federal do Amapá,sibbr,,colearthro_psocoptera,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,CAJ | Monitoramento da Fauna Aquática - ETE Jardim Paraíso - Abril 2026,sibbr,,fauna_aquatica_ete_jardim_paraiso_abril2026,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,CAJ | Plano de Ação para a Biodiversidade na Estação de Tratamento de Esgoto (ETE) Vila Nova,sibbr,,pab-vila,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,CAJ | Monitoramento da Fauna Aquática - ETE Espinheiros - Janeiro 2026,sibbr,,fauna_aquatica_espinheiros_jan2026,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de Amphipoda da Universidade do Amapá,sibbr,,amphipoda07dejulhode2025,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de Araneae da Universidade Federal do Amapá,sibbr,,colearthro_araneae-unifap,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de Cladocera da Universidade Federal do Amapá,sibbr,,colearthro_cladocera_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Unimontes | Host plants of galling insects of the Brazilian Cerrado,sibbr,,unimontes_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,"FIOCRUZ | Accessing the sand fly diversity in caves of Tocantins, Northern Brazil: species delimitation using COI DNA barcoding",sibbr,,sf_tocantins,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção Ecológica de Entomologia do ICTBio,sibbr,,ictbio_cee_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Spider Webs as eDNA Biosensors: Detection of Potential Disease Reservoir Hosts in Tropical Regions,sibbr,,metabarcoding_of_bulk_samples_and_edna_from_vertebrate_spider_webs,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,"FIOCRUZ | Sand fly (Diptera: Psychodidae: Phlebotominae) records in Acre, Brazil: A literature Review",sibbr,,literature_review_sandflies_acre,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de Ictioplâncton Marinho da ColBIO (IOUSP) - Ordem Elopiformes,sibbr,,colbio,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,CAJ | Monitoramento da Fauna Aquática - ETE Jardim Paraíso - Julho 2026,sibbr,,fauna_aquatica_etejardimparaisojul2026,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,MATI | Amostragem de vegetação alagável nas áreas de piracema monitoradas pelas comunidades Ribeirinhas da VGX,sibbr,,mati_vegetacao_alagavel_riberinhos_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,IBGE | Avaliação dos dados sobre a Biodiversidade Brasileira 2022  - Répteis,sibbr,,ibge_repteis_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de Ictioplâncton Marinho da ColBIO (IOUSP) - Ordem Notacanthiformes,sibbr,,notachantiformes,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,UnB | Conteúdo intestinal de coccinelídeos em áreas de plantio orgânico de brássicas do DF,sibbr,,unb_lecoi_coccinelidae,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,UFMG | Hybrid manatee genomics 2026 -01,sibbr,,ufmg_hyb_manatees_2026_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,"Biota | American Manatee (Trichechus manatus) strandings in Alagoas, Brazil",sibbr,,biota_manatee_strandings,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,CAJ | Inventário Florestal da Estação de Tratamento de Água Piraí -  Julho/2025,sibbr,,inventariopiraijulho,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,CAJ | Monitoramento da Fauna Aquática - ETE Vila Nova - Jan 2026,sibbr,,fauna_aquatica_ete_vila_nova_jan_2026,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Agência Pick-upau | Avifauna do Projeto Aves da Agência Pick-upau,sibbr,,pick_upau_aves_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de Palpygradi da Universidade Federal do Amapá,sibbr,,colearthro_palpygradi,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,CAJ | Monitoramento da Fauna Terrestre - ETA PIRAÍ SUL - MARÇO 2026,sibbr,,cajmonitoramentodefaunaetapiraisulmarco2026,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,CAJ | Inventário Florestal da Estação de Tratamento de Água Piraí,sibbr,,inventario_florestal_eta_pirai,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,"UCR | Sampling of Agonostomus monticola (Mugilidae) and Brycon behreae (Characidae) from the Térraba river, Costa Rica",sibbr,,costarica_terraba01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,DGGE analysis of the structure of fungal communities associated to leaf litter and the gut of larvae of Triplectides (Trichoptera: Leptoceridae) in Atlantic Forest streams,sibbr,,uft_dggeofguttriplectides_atlanticforest_brazil,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção Micológica do Herbário UB da Universidade de Brasília,sibbr,,unb_micologia_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de  Isopoda da Universidade Federal do Amapá,sibbr,,colearthro_isopoda,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Akodon cursor individuals involved in experimental crosses at the Animal Genetics Laboratory (LGA) of the Federal University of Espírito Santo (UFES),sibbr,,ufes_akodon_2025,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de Pseudoescorpionida da Universidade Federal do Amapá,sibbr,,colearthro_pseudoescorpionida,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção Entomológica Alfred R Wallace do IFRS - Campus Rolante,sibbr,,ifrs_entomologia_rolante_02,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de Diplopoda da Universidade Federal do Amapá,sibbr,,colearthro_diplopoda,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de Collembola da Universidade Federal do Amapá,sibbr,,colearthro_collembola_unifap_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção Acarológica do CCT UFMG,sibbr,,ufmg_cct_ac_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,iNaturalist | Observações com Nível de Pesquisa do Brasil - Licença CC BY-NC,sibbr,,brasil_inaturalist_01_ccbync,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,SEAPI- Coleção SEMIA de Rizóbios,sibbr,,seapi_semia,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de Aves da UNISINOS,sibbr,,colecao_aves_unisinos_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,CAJ | Monitoramento da Fauna Aquática - Espinheiros - Setembro 2025,sibbr,,fauna_aquatica_espinheiros_set2025,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,"INPA | Tree species composition in ecotone forests of the eastern Maracá Island, Roraima, northern Brazilian Amazonia: preliminary data",sibbr,,maraca_comp_floristic,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,NEOTROPICAL XENARTHRANS: a data set of occurrence of xenarthran species in the Neotropics,sibbr,,neotropical-xenarthrans,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,CAJ | Monitoramento da Fauna Aquática - Fitoplâncton - 2023 - [ 2024 (01/24 - 07/24) ],sibbr,,cajfitomoni,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,UnB | Registros de mastofauna do PPG-Ciências Ambientais,sibbr,,rfppgca_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,CAJ | Monitoramento de Avifauna - ETA PIRAÍ - Julho de 2026,sibbr,,avifauna_ete_vilanova_06_2026,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,CAJ | Monitoramento da Avifauna - ETE Vila Nova - Dezembro 2025,sibbr,,caj_monitoramento_da_avifauna_ete_vila_nova_dezembro_de_2025,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,CAJ | Monitoramento da Avifauna - ETA PIRAÍ - Setembro 2025,sibbr,,avifauna_setembro_set2025_pirai,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,"ENGIE | Fauna's Rescue Program – Serra do Assuruá Wind Complex, Bahia - Brazil",sibbr,,prima_ambiental_cear_resgate_fauna,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Inventário da Fauna do Município de Araraquara,sibbr,,fauna_do_municipio_de_araraquara-sp,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,ATLANTIC-CAMTRAPS: a dataset of medium and large terrestrial mammal communities in the Atlantic Forest of South America,sibbr,,atlantic-camtraps,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,CAJ | Monitoramento da Fauna Aquática - ETE Jardim Paraíso - Janeiro 2026,sibbr,,fauna_aquatica_jardimparaiso_jan2026,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Monitoramento de fauna da Rede Nacional de Vigilância de vírus em animais silvestres (PREVIR-MCTI). Observatório de Morcegos no Pantanal (MT-1),sibbr,,mcti_previr_mt_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Monitoramento de fauna da Rede Nacional de Vigilância de vírus em animais silvestres (PREVIR-MCTI). Observatório de Aves no Pantanal (MT-2),sibbr,,mcti_previr_mt_02,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Onçafari | Registros de felinos de médio e grande porte da fazenda Caiman (MS) de Janeiro de 2025 a Maio de 2026,sibbr,,caiman_felids,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,ProBiodiversa | Espécies arbóreas raras e ameaçadas da Bacia do Rio Doce: seleção e caracterização funcional para estratégias de conservação e translocação,sibbr,,ufv_especies_veg_rio_doce_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,FMA | Released American manatees (Trichechus manatus) in Brazil,sibbr,,fma_telemetry_reab_release,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,IBGE | Avaliação dos Dados sobre a Biodiversidade Brasileira 2022  - Aves (Parte 2 de 5),sibbr,,ibge_aves_02,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,IBGE | Avaliação dos Dados sobre a Biodiversidade Brasileira 2022  - Aves (Parte 3 de 5),sibbr,,ibge_aves_03,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,IBGE | Avaliação dos Dados sobre a Biodiversidade Brasileira 2022  - Aves (Parte 1 de 5),sibbr,,ibge_aves_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de Herpetologia do Museu de Fauna da UNIVASF,sibbr,,univasf_mfch_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,IBGE | Avaliação dos dados sobre a Biodiversidade Brasileira 2022  - Peixes Ósseos,sibbr,,ibge_peixes_osseos_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,IBGE | Avaliação dos Dados sobre a Biodiversidade Brasileira 2022  - Aves (Parte 4 de 5),sibbr,,ibge_aves_04,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,IBGE | Avaliação dos Dados sobre a Biodiversidade Brasileira 2022  - Aves (Parte 5 de 5),sibbr,,ibge_aves_05,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,MATI | Amostragem de vegetação alagável nas áreas de piracema monitoradas pelos indígenas da terra indígena Paquiçamba da VGX,sibbr,,mati_vegetacao_alagavel_indigenas_03,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,"ENGIE | Flora's Rescue Program - Santo Agostinho Wind Farm, Rio Grande do Norte - Brazil",sibbr,,prima_ambiental_cear_resgate_flora_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,IBGE | Avaliação dos dados sobre a Biodiversidade Brasileira 2022  - Artrópodes,sibbr,,ibge_artropodes_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,"Base de dados repatriados do tropicos,org",sibbr,,tropicos_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de chilopoda da Universidade Federal do Amapá,sibbr,,colearthro_chilopoda,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de Opiliones da Universidade Federal do Amapá,sibbr,,colearthro_opiliones,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de Mamíferos da Universidade Estadual de Goiás,sibbr,,colecao_mamiferos_ueg,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Monitoramento de fauna da Rede Nacional de Vigilância de vírus em animais silvestres (PREVIR-MCTI). Observatório de Aves e Morcegos em Rondônia (RO-2),sibbr,,mcti_previr_rondonia_02,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Monitoramento de fauna da Rede Nacional de Vigilância de vírus em animais silvestres (PREVIR-MCTI). Observatório de Aves e Morcegos em Rondônia (RO-1),sibbr,,mcti_previr_rondonia_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,"ENGIE | Fauna's Surveillance Program - Santo Agostinho Wind Farm, Rio Grande do Norte - Brazil",sibbr,,prima_ambiental_cear_monitoramento_fauna_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de Decapoda da Universidade Federal do Amapá,sibbr,,colearthro_decapoda,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,IBGE | Avaliação dos dados sobre a Biodiversidade Brasileira 2022  - Mamíferos,sibbr,,ibge_mamiferos_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de Referência de Fauna de Solo,sibbr,,crfs-ibs,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,"Conexão Mata Atlântica | Registro de Mamíferos, Aves e Répteis com Câmera Trap (2018-2019) - São Paulo",sibbr,,conexao_mata_atlantica_camera_trap_sp,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,CAJ | Monitoramento Da Avifauna ETE Vila Nova - Campanha 2 - Dezembro de 2024,sibbr,,avifauna_etevilanova,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,FIOCRUZ | Cryptic taxa in the morphospecies Bichromomyia flaviscutellata uncovered by expanded geographic sampling and COI DNA barcodes,sibbr,,fiocruz-flaviscutellata-taxonomy,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Embrapa Pecuária Sul - Herbário CNPO,sibbr,,embrapacppsul_herbariocnpo,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,"UFPA | Inventory of Fish Taxa Based on Bulk Fish Diet Samples from the Capim River Basin (Pará, Brazil)",sibbr,,edna-diet-samples,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,CAJ | Inventário Florestal para os acessos aos pontos de captação de água bruta - ETA Piraí,sibbr,,inv_florestal_acesso_captacao_pirai,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Herbário Delta  Do ParnaÍba (HDELTA) - UFPI,sibbr,,hdelta_28,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,CAJ | Monitoramento da Fauna Aquática - Macrofauna Bentônica - 2023 - [ 2024 (01/24 - 07/24) ],sibbr,,macrofaunacaj,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,CAJ | Monitoramento da Fauna Aquática - Vila Nova - Abril 2026,sibbr,,fauna_aquatica_ete_vilanova_abril2026,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,CAJ | Monitoramento da Fauna Aquática - ETE Vila Nova - Julho 2026,sibbr,,fauna_aquatica_ete_vila_nova_jul2026,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,"Coleção Zoológica do IBGE, Sub-Coleção de Mamíferos",sibbr,,mamiferos-ibge,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,BioMA | Strandings of manatee calves found in news reports from Pará State,sibbr,,bioma_peixeboi_newsreport,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,"UFPR | Sciopemyia sordellii in the Neotropical region: distribution, biology, and ecology",sibbr,,sciopemyia_sordellii_dataset_distribution,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,IBGE | Avaliação dos dados sobre a Biodiversidade Brasileira 2022  - Moluscos,sibbr,,ibge_moluscos_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,"IVB | Coleção de Anfíbios do Projeto Biota Rio Herpetofauna de Nova Friburgo, Rio de Janeiro - Brasil",sibbr,,amphibia_nova_friburgo_1,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de Siphonaptera da Universidade do Amapá,sibbr,,siphonaptera07dejulhode2025,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Updated Species List of Medium and Large Mammals in Itatiaia National Park - Rio de Janeiro - Brazil,sibbr,,itatiaia_mammals,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Herbário Campus Floresta da UFAC,sibbr,,herbario_campusfloresta_ufac_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Agência Pick-upau | Coleção de Exsicatas da Pick-upau,sibbr,,pick_upau_exsicatas_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de Symphyla da Universidade do Amapá,sibbr,,symphyla07dejulhode2025,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,"AMAZONIA CAMTRAP: a dataset of mammal, bird and reptile species recorded with camera traps in the Amazon forest",sibbr,,amazonia-camtrap-mammal-bird-and-reptile,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Coleção de Mamíferos da UNISINOS,sibbr,,colecao_mamiferos_unisinos_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,CAJ | Monitoramento da Avifauna - ETA PIRAÍ - ABRIL 2026,sibbr,,avifauna_etapiraiabr2026,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Jaguar Movement Database: a GPS-based movement dataset of the apex predator in Neotropics,sibbr,,rede_felinos_felidae_01,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,UEL - Coleção Ficológica da Universidade Estadual de Londrina (FUEL-Algae),sibbr,,uel_fuel_algae,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,CAJ | Monitoramento Da Avifauna ETA Piraí - Campanha 1 - Outubro de 2024,sibbr,,avifauna_pirai,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Projeto Conexão Mata Atlântica - Monitoramento Ecossistêmico - Fauna e Flora - São Paulo - Campanha 06,sibbr,,conexao_sp_06,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Projeto Conexão Mata Atlântica - Monitoramento Ecossistêmico - Fauna e Flora - São Paulo - Campanha 05,sibbr,,conexao_sp_05,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Projeto Conexão Mata Atlântica - Monitoramento Ecossistêmico - Fauna e Flora - São Paulo - Campanha 04,sibbr,,conexao_sp_04,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Projeto Conexão Mata Atlântica - Monitoramento Ecossistêmico - Fauna e Flora - São Paulo - Campanha 03,sibbr,,conexao_sp_03,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Projeto Conexão Mata Atlântica - Monitoramento Ecossistêmico - Fauna e Flora - São Paulo - Campanha 02,sibbr,,conexao_sp_02,https://ipt.sibbr.gov.br/sibbr/
ocorrencias,Projeto Conexão Mata Atlântica - Monitoramento Ecossistêmico - Fauna e Flora - São Paulo - Campanha 01,sibbr,,conexao_sp_01,https://ipt.sibbr.gov.br/sibbr/
